,year,coach,regular_season_games,wins,losses,ties,win_percentage,playoff_games,playoff_wins,playoff_losses,playoff_result,coordinator_offense,coordinator_defense
30,1991.0,Chuck Knox,16,7,9,0,0.438,0.0,0.0,0.0,N/A,John Becker,Tom Catlin
31,1990.0,Chuck Knox,16,9,7,0,0.563,0.0,0.0,0.0,N/A,John Becker,Tom Catlin
32,1989.0,Chuck Knox,16,7,9,0,0.438,0.0,0.0,0.0,N/A,John Becker,Tom Catlin
33,1988.0,Chuck Knox,16,9,7,0,0.563,1.0,0.0,1.0,Lost Div,Steve Moore,Tom Catlin
34,1987.0,Chuck Knox,15,9,6,0,0.6,1.0,0.0,1.0,Lost WC,Steve Moore,Tom Catlin
35,1986.0,Chuck Knox,16,10,6,0,0.625,0.0,0.0,0.0,N/A,Steve Moore,Tom Catlin
36,1985.0,Chuck Knox,16,8,8,0,0.5,0.0,0.0,0.0,N/A,Ray Prochaska,Tom Catlin
37,1984.0,Chuck Knox,16,12,4,0,0.75,2.0,1.0,1.0,Lost Div,Ray Prochaska,Tom Catlin
38,1983.0,Chuck Knox,16,9,7,0,0.563,3.0,2.0,1.0,Lost Conf,Ray Prochaska,Tom Catlin
39,1982.0,Mike McCormack,7,4,3,0,0.571,0.0,0.0,0.0,N/A,Jerry Rhome,Jackie Simpson
40,N/A,Jack Patera,2,0,2,0,0.0,0.0,0.0,0.0,N/A,Jerry Rhome,Jackie Simpson
41,1981.0,Jack Patera,16,6,10,0,0.375,0.0,0.0,0.0,N/A,Jerry Rhome,Jackie Simpson
42,1980.0,Jack Patera,16,4,12,0,0.25,0.0,0.0,0.0,N/A,Jerry Rhome,Larry Peccatiello
43,1979.0,Jack Patera,16,9,7,0,0.563,0.0,0.0,0.0,N/A,Jerry Rhome,Larry Peccatiello
44,1978.0,Jack Patera,16,9,7,0,0.563,0.0,0.0,0.0,N/A,Jerry Rhome,Larry Peccatiello
45,1977.0,Jack Patera,14,5,9,0,0.357,0.0,0.0,0.0,N/A,Sam Boghosian,Bob Hollway
46,1976.0,Jack Patera,14,2,12,0,0.143,0.0,0.0,0.0,N/A,Sam Boghosian,Bob Hollway
